Case_,Age_group,rolling sum,Hospitalized,died_daily,died_ratio
2020-09-11,30-39,8.428571428571429,8.428571428571429,143.0,0.058941058941058944
2020-09-11,40-49,10.857142857142858,10.857142857142858,143.0,0.07592407592407593
2020-09-11,50-59,18.857142857142858,18.857142857142858,143.0,0.13186813186813187
2020-09-11,60-69,29.714285714285715,29.714285714285715,143.0,0.2077922077922078
2020-09-11,70-79,29.428571428571427,29.428571428571427,143.0,0.2057942057942058
2020-09-11,80+,34.714285714285715,34.714285714285715,143.0,0.24275724275724275
2020-09-12,0-9,1.0,1.0,144.85714285714286,0.006903353057199211
2020-09-12,10-19,3.2857142857142856,3.2857142857142856,144.85714285714286,0.022682445759368834
2020-09-12,20-29,6.571428571428571,6.571428571428571,144.85714285714286,0.04536489151873767
2020-09-12,30-39,7.857142857142857,7.857142857142857,144.85714285714286,0.05424063116370808
2020-09-12,40-49,11.142857142857142,11.142857142857142,144.85714285714286,0.07692307692307691
2020-09-12,50-59,19.857142857142858,19.857142857142858,144.85714285714286,0.13708086785009863
2020-09-12,60-69,30.142857142857142,30.142857142857142,144.85714285714286,0.2080867850098619
2020-09-12,70-79,31.428571428571427,31.428571428571427,144.85714285714286,0.21696252465483232
2020-09-12,80+,33.57142857142857,33.57142857142857,144.85714285714286,0.23175542406311636
2020-09-13,0-9,1.2857142857142858,1.2857142857142858,141.0,0.009118541033434652
2020-09-13,10-19,3.142857142857143,3.142857142857143,141.0,0.022289766970618033
2020-09-13,20-29,6.714285714285714,6.714285714285714,141.0,0.04761904761904762
2020-09-13,30-39,8.571428571428571,8.571428571428571,141.0,0.060790273556231005
2020-09-13,40-49,11.285714285714286,11.285714285714286,141.0,0.0800405268490375
2020-09-13,50-59,18.285714285714285,18.285714285714285,141.0,0.12968591691995945
2020-09-13,60-69,29.142857142857142,29.142857142857142,141.0,0.2066869300911854
2020-09-13,70-79,30.714285714285715,30.714285714285715,141.0,0.21783181357649445
2020-09-13,80+,31.857142857142858,31.857142857142858,141.0,0.2259371833839919
2020-09-14,0-9,1.5714285714285714,1.5714285714285714,150.71428571428572,0.010426540284360188
2020-09-14,10-19,3.4285714285714284,3.4285714285714284,150.71428571428572,0.022748815165876776
2020-09-14,20-29,6.857142857142857,6.857142857142857,150.71428571428572,0.04549763033175355
2020-09-14,30-39,8.285714285714286,8.285714285714286,150.71428571428572,0.054976303317535544
2020-09-14,40-49,12.571428571428571,12.571428571428571,150.71428571428572,0.0834123222748815
2020-09-14,50-59,20.0,20.0,150.71428571428572,0.13270142180094785
2020-09-14,60-69,30.142857142857142,30.142857142857142,150.71428571428572,0.19999999999999998
2020-09-14,70-79,33.0,33.0,150.71428571428572,0.21895734597156397
2020-09-14,80+,34.857142857142854,34.857142857142854,150.71428571428572,0.23127962085308054
2020-09-15,0-9,1.4285714285714286,1.4285714285714286,148.57142857142858,0.009615384615384614
2020-09-15,10-19,3.0,3.0,148.57142857142858,0.02019230769230769
2020-09-15,20-29,6.428571428571429,6.428571428571429,148.57142857142858,0.04326923076923077
2020-09-15,30-39,8.0,8.0,148.57142857142858,0.05384615384615384
2020-09-15,40-49,12.714285714285714,12.714285714285714,148.57142857142858,0.08557692307692306
2020-09-15,50-59,20.714285714285715,20.714285714285715,148.57142857142858,0.13942307692307693
2020-09-15,60-69,29.142857142857142,29.142857142857142,148.57142857142858,0.19615384615384612
2020-09-15,70-79,33.142857142857146,33.142857142857146,148.57142857142858,0.2230769230769231
2020-09-15,80+,34.0,34.0,148.57142857142858,0.22884615384615384
2020-09-16,0-9,1.7142857142857142,1.7142857142857142,142.14285714285714,0.012060301507537688
2020-09-16,10-19,2.857142857142857,2.857142857142857,142.14285714285714,0.020100502512562814
2020-09-16,20-29,6.285714285714286,6.285714285714286,142.14285714285714,0.044221105527638194
2020-09-16,30-39,7.714285714285714,7.714285714285714,142.14285714285714,0.0542713567839196
2020-09-16,40-49,12.857142857142858,12.857142857142858,142.14285714285714,0.09045226130653267
2020-09-16,50-59,18.714285714285715,18.714285714285715,142.14285714285714,0.13165829145728644
2020-09-16,60-69,25.857142857142858,25.857142857142858,142.14285714285714,0.18190954773869347
2020-09-16,70-79,34.57142857142857,34.57142857142857,142.14285714285714,0.24321608040201004
2020-09-16,80+,31.571428571428573,31.571428571428573,142.14285714285714,0.2221105527638191
2020-09-17,0-9,1.5714285714285714,1.5714285714285714,146.42857142857142,0.010731707317073172
2020-09-17,10-19,2.7142857142857144,2.7142857142857144,146.42857142857142,0.01853658536585366
2020-09-17,20-29,6.142857142857143,6.142857142857143,146.42857142857142,0.04195121951219513
2020-09-17,30-39,8.857142857142858,8.857142857142858,146.42857142857142,0.060487804878048786
2020-09-17,40-49,14.285714285714286,14.285714285714286,146.42857142857142,0.09756097560975611
2020-09-17,50-59,18.142857142857142,18.142857142857142,146.42857142857142,0.12390243902439026
2020-09-17,60-69,26.428571428571427,26.428571428571427,146.42857142857142,0.18048780487804877
2020-09-17,70-79,34.57142857142857,34.57142857142857,146.42857142857142,0.23609756097560977
2020-09-17,80+,33.714285714285715,33.714285714285715,146.42857142857142,0.23024390243902443
2020-09-18,0-9,2.142857142857143,2.142857142857143,144.85714285714286,0.014792899408284023
2020-09-18,10-19,2.4285714285714284,2.4285714285714284,144.85714285714286,0.016765285996055226
2020-09-18,20-29,6.285714285714286,6.285714285714286,144.85714285714286,0.04339250493096647
2020-09-18,30-39,8.857142857142858,8.857142857142858,144.85714285714286,0.0611439842209073
2020-09-18,40-49,13.571428571428571,13.571428571428571,144.85714285714286,0.09368836291913214
2020-09-18,50-59,18.714285714285715,18.714285714285715,144.85714285714286,0.1291913214990138
2020-09-18,60-69,26.428571428571427,26.428571428571427,144.85714285714286,0.18244575936883628
2020-09-18,70-79,34.57142857142857,34.57142857142857,144.85714285714286,0.23865877712031555
2020-09-18,80+,31.857142857142858,31.857142857142858,144.85714285714286,0.21992110453648914
2020-09-19,0-9,2.2857142857142856,2.2857142857142856,144.71428571428572,0.01579466929911155
2020-09-19,10-19,2.142857142857143,2.142857142857143,144.71428571428572,0.014807502467917077
2020-09-19,20-29,6.428571428571429,6.428571428571429,144.71428571428572,0.044422507403751234
2020-09-19,30-39,9.142857142857142,9.142857142857142,144.71428571428572,0.0631786771964462
2020-09-19,40-49,14.428571428571429,14.428571428571429,144.71428571428572,0.09970384995064166
2020-09-19,50-59,18.142857142857142,18.142857142857142,144.71428571428572,0.1253701875616979
2020-09-19,60-69,25.428571428571427,25.428571428571427,144.71428571428572,0.17571569595261596
2020-09-19,70-79,34.285714285714285,34.285714285714285,144.71428571428572,0.23692003948667323
2020-09-19,80+,32.42857142857143,32.42857142857143,144.71428571428572,0.2240868706811451
2020-09-20,0-9,2.0,2.0,144.42857142857142,0.01384767556874382
2020-09-20,10-19,2.142857142857143,2.142857142857143,144.42857142857142,0.01483679525222552
2020-09-20,20-29,6.857142857142857,6.857142857142857,144.42857142857142,0.04747774480712166
2020-09-20,30-39,8.714285714285714,8.714285714285714,144.42857142857142,0.06033630069238378
2020-09-20,40-49,14.571428571428571,14.571428571428571,144.42857142857142,0.10089020771513353
2020-09-20,50-59,19.428571428571427,19.428571428571427,144.42857142857142,0.13452027695351138
2020-09-20,60-69,24.857142857142858,24.857142857142858,144.42857142857142,0.17210682492581605
2020-09-20,70-79,33.285714285714285,33.285714285714285,144.42857142857142,0.2304648862512364
2020-09-20,80+,32.57142857142857,32.57142857142857,144.42857142857142,0.2255192878338279
2020-09-21,0-9,2.0,2.0,139.0,0.014388489208633094
2020-09-21,10-19,2.142857142857143,2.142857142857143,139.0,0.01541623843782117
2020-09-21,20-29,6.571428571428571,6.571428571428571,139.0,0.047276464542651594
